place_id,name,category_id,filter_id,분류
1312,경희대학교 자연사박물관,8,,
1313,우면산관문사,8,,
1314,까망돌도서관,4,,
1315,동덕여자대학교 박물관,8,,
1316,신당창작아케이드,7,,
1317,주한이탈리아문화원,5,,
1318,주한일본대사관 공보문화원,5,,
1319,주한중국문화원,5,,
1320,경인미술관,3,,
1321,CKL스테이지,2,,
1322,구로구립하늘도서관,4,,
1323,구로구립궁동어린이도서관,4,,
1324,문래예술공장,7,,
1325,반포잠원교육지원센터,5,,
1326,성암아트홀,1,,
1327,파랑새극장,2,,
1328,관훈갤러리,3,,
1329,금호미술관,3,,
1330,정독도서관,4,,
1331,국립중앙박물관 극장 용,3,,
1332,숙명여자대학교 박물관,8,,
1333,토탈미술관,3,,
1334,열린극장,2,,
1335,양천문화회관,2,,
1336,강남도서관,4,,
1337,강동도서관,4,,
1338,강북문화정보도서관,4,,
1339,어반아트,3,,
1340,갤러리미즈,3,,
1341,블루레인 라운지,6,,
1342,아트사이드 갤러리,3,,
1343,동숭아트센터,2,,
1344,이화여자대학교 자연사박물관,8,,
1345,노원평생학습관,5,,
1346,롯데화랑(본점),3,,
1347,노원어린이극장,2,,
1348,영산아트홀,2,,
1349,소마미술관,3,,
1350,초전섬유 퀼트박물관,3,,
1351,동산방화랑,3,,
1352,육군박물관,3,,
1353,예술의 전당,2,,
1354,연우소극장,2,,
1355,조선일보미술관,3,,
1356,조형갤러리,3,,
1357,카이스갤러리,3,,
1358,백암아트홀,2,,
1359,뮤지컬점프,2,,
1360,PKM 갤러리,3,,
1361,모차르트홀,2,,
1362,서울월드컵경기장,1,,
1363,갤러리 룩스,3,,
1364,대한극장,2,,
1365,표갤러리,3,,
1366,예화랑,3,,
1367,성곡미술관,3,,
1368,대학로연습실,7,,
1369,국립국악원,2,,
1370,국립극장,2,,
1371,국립서울과학관,5,,
1372,서울대학교 치의학대학원 치의학박물관,8,,
1373,금호아트홀 연세,2,,
1374,나루아트센터,2,,
1375,극단 대학로극장,2,,
1376,갤러리원,3,,
1377,대림미술관,3,,
1378,아트센터 나비,3,,
1379,명동대성당 꼬스트홀,2,,
1380,선화랑,3,,
1381,한국영화박물관,3,,
1382,세계장신구박물관,3,,
1383,서울약령시한의약박물관,3,,
1384,환기미술관,3,,
1385,북촌박물관,3,,
1386,영인문학관,3,,
1387,연세대학교신촌캠퍼스박물관,3,,
1388,숙명여자대학교 정영양자수박물관,8,,
1389,백범김구기념관,3,,
1390,보나장신구박물관,3,,
1391,한국불교역사 문화기념관,3,,
1392,상명대학교 박물관,8,,
1393,서울돈화문국악당,2,,
1394,용산문화원,5,,
1395,롯데월드 어드벤처,5,,
1396,호림박물관,3,,
1397,서대문형무소역사관,3,,
1398,삼일로창고극장,2,,
1399,인사아트프라자갤러리,3,,
1400,샤롯데씨어터,2,,
1401,명원박물관,3,,
1402,소월아트홀,2,,
1403,생명과학박물관,3,,
1404,고려대학교 박물관,8,,
1405,금천마을활력소 어울샘,8,,
1406,두산아트센터 스페이스111,2,,
1407,아트숨비센터 ,7,,
1408,무빙아트미술교육원 ,5,,
1409,대안공간 ○:PEN,2,,
1410,서울풍물시장 청춘일번가,8,,
1411,서울생활문화센터 체부,7,,
1412,서울도시건축전시관,3,,
1413,슈페리어갤러리,3,,
1414,서울생활문화센터 낙원,7,,
1415,플랫폼창동61,8,,
1416,구로구립 꿈마을도서관,4,,
1417,평촌아트홀,2,,
1418,종로구립 고희동미술관,3,,
1419,갤러리 구루지,3,,
1420,SPACE 1257,6,,
1421,세계골프역사박물관,3,,
1422,경춘선숲길 갤러리,3,,
1423,국립중앙박물관,3,,
1424,청춘극장,2,,
1425,서울우리소리박물관,3,,
1426,대방어린이도서관,4,,
1427,광진숲나루,1,,
1428,북촌전통공예체험관,5,,
1429,함석헌기념관,3,,
1430,SeMA 벙커,3,,
1431,다문화박물관,3,,
1432,갤러리 히든플레이스,3,,
1433,서울광장,1,,
1434,갤러리240,3,,
1435,장디자인아트 JeanDesignArt,3,,
1436,청화랑,3,,
1437,북서울꿈의숲아트센터 드림갤러리,3,,
1438,남산 소나무 힐링숲,1,,
1439,국사봉숲속작은도서관,4,,
1440,남산공원 호현당,1,,
1441,호리아트스페이스,3,,
1442,전태일기념관,3,,
1443,동작아트갤러리,3,,
1444,북서울꿈의숲아트센터,1,,
1445,이한열기념관,3,,
1446,유니플렉스,2,,
1447,선돌극장 (예술 공연장),2,,
1448,동작문화원,5,,
1449,충무아트센터,2,,
1450,국립중앙도서관 실감서재,4,,
1451,구로기적의도서관,4,,
1452,브랜뉴디지털아트갤러리,3,,
1453,오류역 문화공원,1,,
1454,기생충박물관,3,,
1455,사당솔밭도서관,4,,
1456,서울놀이마당,2,,
1457,경교장(사적 제465호),3,,
1458,하라스튜디오,7,,
1459,동작어린이도서관,4,,
1460,도봉구민청 1층 갤러리,3,,
1461,약수도서관,4,,
1462,불암도서관,4,,
1463,아티스탄홀,2,,
1464,마루아트홀,2,,
1465,북촌한옥역사관,3,,
1466,경의선 책거리,8,,
1467,서울기록원,8,,
1468,서울시청 하늘광장 갤러리,1,,
1469,상계예술마당,7,,
1470,사육신역사관,3,,
1471,동작샘터도서관,4,,
1472,문화공간 정담,7,,
1473,강남힐링센터(코엑스),7,,
1474,중랑아트센터,3,,
1475,답십리영화미디어아트센터,2,,
1476,국립극장,2,,
1477,김영삼도서관,4,,
1478,청계천박물관 ,3,,
1479,성북문화원,5,,
1480,음악플러스 아트홀,2,,
1481,양천중앙도서관,4,,
1482,김근태기념도서관,4,,
1483,송파문화재단,7,,
1484,송원아트센터,3,,
1485,서울에너지드림센터,5,,
1486,구캔갤러리,3,,
1487,금천뮤지컬센터,2,,
1488,강남구립열린도서관,4,,
1489,맛동,5,,
1490,제1서울창의예술교육센터 ,5,,
1491,삼원갤러리,3,,
1492,한양도성 유적전시관,3,,
1493,스페이스 이수 ,3,,
1494,신도림 문화공간 다락,7,,
1495,감정서가 (서울예술교육센터),5,,
1496,학마을도서관,4,,
1497,두손 갤러리,3,,
1498,서울관광플라자,7,,
1499,ADM 갤러리,3,,
1500,올리비아 박갤러리,3,,
1501,금천구립시흥도서관,4,,
1502,서울공예박물관,3,,
1503,근현대사기념관 ,3,,
1504,신한갤러리,3,,
1505,김중업 건축문화의집,3,,
1506,광진어린이공연장,2,,
1507,드플로허,7,,
1508,개울건강도서관,4,,
1509,재단법인 동작문화재단,7,,
1510,강동문화재단,7,,
1511,강남씨어터,2,,
1512,금나래아트홀,2,,
1513,광화문광장,1,,
1514,라움아트센터,7,,
1515,클라라 아트홀,2,,
1516,관악아트홀,2,,
1517,종로문화재단,7,,
1518,KB 청춘마루,7,,
1519,G밸리산업박물관,3,,
1520,무중력지대 도봉,7,,
1521,씨알방학간,7,,
1522,크리에이터스 스페이스,7,,
1523,다울작은도서관,4,,
1524,관악문화재단,7,,
1525,도봉문화재단,7,,
1526,둘리뮤지엄,3,,
1527,서울새활용플라자,7,,
1528,창동역 1번출구 광장,1,,
1529,파리공원 야외공연장,2,,
1530,아차산숲속도서관,4,,
1531,인사1010 갤러리,3,,
1532,신림다목적체육센터,1,,
1533,서초구립양재도서관,4,,
1534,한식문화공간 이음,7,,
1535,만천명월예술인家,7,,
1536,도봉아이나라도서관,4,,
1537,중곡문화체육센터도서관,4,,
1538,종로구립 박노수미술관,3,,
1539,소나무언덕4호작은도서관,4,,
1540,케이움 갤러리 ,3,,
1541,문화실험공간 호수 ,7,,
1542,종로 아이들극장,2,,
1543,서울아트책보고,7,,
1544,송파위례도서관,4,,
1545,동방뮤지컬컴퍼니,2,,
1546,서울어린이대공원 열린무대,1,,
1547,세종뮤지엄갤러리,3,,
1548,구립영등포아트스퀘어 ,7,,
1549,한국점자도서관,4,,
1550,YK Presents,3,,
1551,청운문학도서관,4,,
1552,느티나무어린이도서관,4,,
1553,오류아트홀,2,,
1554,강남구립개포하늘꿈도서관,4,,
1555,미감도서관,4,,
1556,세종대학교 박물관,8,,
1557,중랑장미공원,1,,
1558,서울시립 미술아카이브,3,,
1559,마포중앙도서관 갤러리,4,,
1560,삼성출판박물관,3,,
1561,서초구립잠원도서관,4,,
1562,구의제3동도서관,4,,
1563,정효아트홀,2,,
1564,예빛섬,1,,
1565,세종아트갤러리,3,,
1566,구로도서관,4,,
1567,은평구평생학습관,5,,
1568,임수빈갤러리,3,,
1569,구립응암정보도서관,4,,
1570,갤러리광화,3,,
1571,서울어린이대공원 숲속의무대,1,,
1572,상촌재,7,,
1573,자양한강도서관,4,,
1574,소나무언덕2호도서관,4,,
1575,소나무언덕잠실본동도서관,4,,
1576,갤러리 인덱스,3,,
1577,공근혜갤러리 K.O.N.G. GALLERY,3,,
1578,백남준기념관,3,,
1579,IPAC아트홀,7,,
1580,북서울꿈의숲,1,,
1581,원당마을한옥도서관,4,,
1582,군자동도서관,4,,
1583,경희대학교 중앙박물관,8,,
1584,이스라엘문화원,5,,
1585,경동시장 청년몰,8,,
1586,청년공간 바라,7,,
1587,연희예술극장,2,,
1588,계동배렴가옥,3,,
1589,송파구민회관,8,,
1590,아트잠실,3,,
1591,흥인지문,3,,
1592,싱글벙글교육센터,5,,
1593,블루스퀘어,2,,
1594,금빛공원 야외공연장,1,,
1595,백인제가옥,3,,
1596,북촌한옥청,8,,
1597,여의도공원,1,,
1598,가회민화박물관,3,,
1599,흑석체육센터,1,,
1600,서울시농수산식품공사 가락몰 쿠킹스튜디오,5,,
1601,서울예술교육센터,5,,
1602,마포평생학습관 마포리움,4,,
1603,서울대학교 미술관,8,,
1604,서울거리예술창작센터,8,,
1605,신촌문화발전소,7,,
1606,소나무언덕1호작은도서관,4,,
1607,강서구민회관,8,,
1608,공간 630,5,,
1609,앤스 갤러리 카페(Ns Cafe),6,,
1610,창경궁,3,,
1611,캔버스N 갤러리,3,,
1612,정동1928 아트센터,7,,
1613,아르코예술기록원,7,,
1614,성북정보도서관,4,,
1615,북촌도시재생지원센터 가회동 공공한옥,8,,
1616,노원구민의전당,8,,
1617,동대문구정보화도서관,4,,
1618,강남전시실,3,,
1619,석촌호수 아뜰리에,2,,
1620,동대문구답십리도서관,4,,
1621,유니버설아트센터,2,,
1622,성수 산업혁신공간,7,,
1623,청춘삘딩,7,,
1624,신영시장,8,,
1625,N서울타워,8,,
1626,창덕궁 돈화문,3,,
1627,아트룸블루,7,,
1628,중랑구립면목정보도서관,4,,
1629,석촌호수 아뜰리에,2,,
1630,서울생활문화센터 신도림,7,,
1631,거암아트홀,2,,
1632,용마폭포공원,1,,
1633,송파어린이영어도서관,4,,
1634,꿈의숲아트센터 퍼포먼스홀,2,,
1635,돌마리도서관,4,,
1636,단막극장,2,,
1637,하남문화예술회관 ,2,,
1638,서울특별시농업기술센터,8,,
1639,성수문화예술마당,7,,
1640,서울시립교향악단,2,,
1641,마을극장 흰고무신,8,,
1642,CN갤러리 (충남문화예술 서울전시장),8,,
1643,마루아트센터,3,,
1644,카페 쓸,6,,
1645,알부스갤러리,3,,
1646,삼각산시민청 1동,7,,
1647,총신대학교 백남조 기념홀,8,,
1648,상상비즈아카데미,7,,
1649,글빛정보도서관,4,,
1650,문화일보홀(현 청춘극장),2,,
1651,JCC 아트센터,2,,
1652,배재학당역사박물관,3,,
1653,눈스퀘어,7,,
1654,상도어울마당 아트홀,2,,
1655,홍난파가옥,3,,
1656,표현하다 스튜디오,7,,
1657,송파문화원,5,,
1658,강동아트센터,2,,
1659,해바라기 소극장,2,,
1660,뚝섬한강공원,1,,
1661,강남구립즐거운도서관,4,,
1662,강북문화예술회관,2,,
1663,서울로미디어캔버스,3,,
1664,짚풀생활사박물관,3,,
1665,서울성북미디어문화마루 꿈빛극장,2,,
1666,갤러리 모나리자 산촌,3,,
1667,강동성심병원,8,,
1668,목동운동장,1,,
1669,강동구립해공도서관,4,,
1670,건강힐링센터,1,,
1671,삼각산금암미술관,3,,
1672,프로타주 갤러리,3,,
1673,돈의문박물관마을,8,,
1674,이진아기념도서관,4,,
1675,홍익대학교 박물관,8,,
1676,낙성대공원,1,,
1677,문화역서울284,7,,
1678,청년예술청 SAPY,7,,
1679,돌곶이생활예술문화센터,7,,
1680,화정박물관,3,,
1681, 황학정 국궁전시관,3,,
1682,국립극단 명동예술극장,2,,
1683,삼청공원,1,,
1684,아르코예술극장,2,,
1685,삼태기숲,1,,
1686,한국의 집 민속극장,2,,
1687,보신각,3,,
1688,우정총국,3,,
1689,ANDNEW GALLERY(앤드뉴 갤러리),3,,
1690,간송옛집,3,,
1691,한강공원,1,,
1692,용산역사박물관,3,,
1693,G밸리창업복지센터,5,,
1694,열린송현녹지광장,1,,
1695,창신소통공작소,7,,
1696,샬트르성바오로수녀회 역사박물관,3,,
1697,국립서울현충원,8,,
1698,갤러리필로소피,3,,
1699,아리랑 씨네센터,2,,
1700,카페프로젝트이응,6,,
1701,반포한강공원,1,,
1702,연세대학교,8,,
1703,에프레미디스,3,,
1704,콘래드 서울 호텔,8,,
1705,선농단역사문화관,3,,
1706,서울디자인창업센터,5,,
1707,원당샘공원,1,,
1708,수림큐브,7,,
1709,심산기념문화센터,7,,
1710,올림픽공원,1,,
1711,복합문화공간 홍대스페이스M ,7,,
1712,고덕평생학습관,5,,
1713,알비 (ARBY),3,,
1714,명보아트홀,2,,
1715,시그니처 키친 스위트 청담,6,,
1716,KP Gallery,3,,
1717,대학로극장 쿼드,2,,
1718,관천로 문화플랫폼 S1472,7,,
1719,마포중앙도서관,4,,
1720,캔버스N 갤러리,3,,
1721,서울숲 생활문화센터,5,,
1722,서서울호수공원,1,,
1723,대한성공회 서울주교좌성당,8,,
1724,수유문화정보센터,4,,
1725,서울숲야외무대,2,,
1726,스페이스K 서울,3,,
1727,서울애니메이션센터,4,,
1728,청계광장,1,,
1729,용산어린이정원,1,,
1730,무계원,7,,
1731,금천문화원,5,,
1732,아트스페이스 보안1942(통의동 보안여관),3,,
1733,서울문화재단 대학로센터(예술청),7,,
1734,서리풀청년아트센터,7,,
1735,갤러리자유(Gallery Jayu),3,,
1736,목동종합운동장실내아이스링크,1,,
1737,문화비축기지,7,,
1738,오유아트홀,2,,
1739,강서도서관,4,,
1740,관악중앙도서관,4,,
1741,서울식물원,1,,
1742,YDP창의예술교육센터,5,,
1743,송파글마루도서관,4,,
1744,영등포평생학습관,5,,
1745,서소문성지 역사박물관,3,,
1746,서울마포음악창작소,7,,
1747,반포대로 ,8,,
1748,중랑캠핑숲,8,,
1749,서울시립대학교 박물관,8,,
1750,월드컵공원,1,,
1751,갤러리 조은,3,,
1752,서초구청,8,,
1753,중랑상봉도서관,4,,
1754,서울시립대학교,8,,
1755,동국대학교 박물관,8,,
1756,정동제일교회,8,,
1757,롯데시네마 가산디지털점,8,,
1758,해창양복점,8,,미래유산
1759,한영양복점,8,,미래유산
1760,상동교회(구 새로나백화점),8,,미래유산
1761,라 칸티나,6,,미래유산
1762,남대문시장,8,,미래유산
1763,홍대 앞 서교 365,8,,미래유산
1764,경춘선 폐철도노선,8,,미래유산
1765,연남동 기사식당 거리,8,,미래유산
1766,서울화력발전소(당인리발전소),8,,미래유산
1767,남대문 지하보도,8,,미래유산
1768,남대문교회,8,,미래유산
1769,서울역 고가도로,8,,미래유산
1770,서울역광장,1,,미래유산
1771,서울풍물시장,8,,미래유산
1772,청계천 고가도로 존치 기념물,3,,미래유산
1773,동대문패션타운,8,,미래유산
1774,청계천 헌책방거리,8,,미래유산
1775,신평화시장,8,,미래유산
1776,윤극영 가옥,3,,미래유산
1777,국립 4.19민주묘지,8,,미래유산
1778,이마트 창동점,8,,미래유산
1779,남정현 가옥,3,,미래유산
1780,함석헌 가옥,3,,미래유산
1781,독다방(구 독수리다방),6,,미래유산
1782,미네르바,6,,미래유산
1783,공씨책방,4,,미래유산
1784,홍익문고,4,,미래유산
1785,세실극장,2,,미래유산
1786,삼일로 창고극장,2,,미래유산
1787,허리우드극장,2,,미래유산
1788,정동극장,2,,미래유산
1789,한신옹기,8,,미래유산
1790,해방촌 108계단,8,,미래유산
1791,해방촌,8,,미래유산
1792,포린북스토어,4,,미래유산
1793,이태원 앤틱 가구거리,8,,미래유산
1794,금성부동산,8,,미래유산
1795,윤중제,8,,미래유산
1796,국회의사당,8,,미래유산
1797,여의도공원,1,,미래유산
1798,여의도 지하벙커,3,,미래유산
1799,한국거래소,8,,미래유산
1800,문화옥,6,,미래유산
1801,우래옥,6,,미래유산
1802,관수동 명패골목,8,,미래유산
1803,베를린 광장,1,,미래유산
1804,31빌딩(구 삼일로빌딩),8,,미래유산
1805,관철동의 도시조직,8,,미래유산
1806,보신각타종,5,,미래유산
1807,우정총국 회화나무,8,,미래유산
1808,인사동 한옥밀집지역,8,,미래유산
1809,선천집,6,,미래유산
1810,카페 귀천,6,,미래유산
1811,통인화랑,3,,미래유산
1812,구하산방,8,,미래유산
1813,이문설농탕,6,,미래유산
1814,수도약국,8,,미래유산
1815,"NH농협은행 종로금융센터(구 조선일보,조선중앙일보 사옥)",8,,미래유산
1816,통문관,4,,미래유산
1817,이태준 달밤의 산실(수연산방),6,,미래유산
1818,쌍다리 식당,6,,미래유산
1819,선잠제향,8,,미래유산
1820,성북동 국시집,6,,미래유산
1821,나폴레옹 과자점,6,,미래유산
1822,성수목욕탕,8,,미래유산
1823,서울경찰기마대,8,,미래유산
1824,구두제조업(성수동일대),8,,미래유산
1825,한양대학교 박물관,3,,미래유산
1826,도림동 성당,8,,미래유산
1827,수정여관,8,,미래유산
1828,1차 금속제조업 (문래동영단주택단지일대),8,,미래유산
1829,OB맥주 담금솥,3,,미래유산
1830,서울역광장,1,,미래유산
1831,서울광장,1,,미래유산
1832,세실극장,2,,미래유산
1833,세종문화회관,2,,미래유산
1834,옛 부민관,8,,미래유산
1835,도로원표(칭경기념비전 내),3,,미래유산
1836,세종로 이순신 동상,3,,미래유산
1837,통의동 동척 관사,8,,미래유산
1838,통의동 보안여관,8,,미래유산
1839,서촌 한옥밀집지역,8,,미래유산
1840,이상의 집,3,,미래유산
1841,통인시장,8,,미래유산
1842,윤동주하숙집터,8,,미래유산
1843,배화여고 캠벨 기념관,8,,미래유산
1844,수연산방,6,,미래유산
1845,북정마을과 한양도성,8,,미래유산
1846,삼청각,6,,미래유산
1847,길상사(구 대원각),8,,미래유산
1848,간송미술관,3,,미래유산
1849,최순우옛집,8,,미래유산
1850,만해한용운심우장,3,,미래유산
1851,이화동 벽화마을,8,,미래유산
1852,이화동 낙산 국민주택단지,8,,미래유산
1853,마로니에공원,1,,미래유산
1854,이화장,3,,미래유산
1855,아르코 예술극장,2,,미래유산
1856,학림다방,6,,미래유산
1857,서울대학병원,8,,미래유산
1858,공간건축(한식문화공간 이음),3,,미래유산
1859,춘곡 고희동 가옥,3,,미래유산
1860,계동 48-12 건물군,8,,미래유산
1861,북촌 한옥밀집지역,8,,미래유산
1862,경복궁,3,,미래유산
1863,기기국번사창,3,,미래유산
1864,운현궁,3,,미래유산
1865,종묘,3,,미래유산
1866,전태일 분신장소,8,,미래유산
1867,창신동 봉제마을,8,,미래유산
1868,평화시장,8,,미래유산
1869,보신각,3,,미래유산
1870,보신각 앞 지하철 수준점,3,,미래유산
1871,피맛골,8,,미래유산
1872,성수대교 참사 희생자 위령탑,3,,미래유산
1873,국립서울현충원,8,,미래유산
1874,63한화생명빌딩,8,,미래유산
1875,구로공단 노동자생활 체험관 (순이의 집),3,,미래유산
1876,삼풍참사위령탑,3,,미래유산
1877,서울고속버스터미널,8,,미래유산
1878,경교장,3,,미래유산
1879,4.19혁명기념도서관,4,,미래유산
1880,옛 부민관,8,,미래유산
1881,서울광장,1,,미래유산
1882,환구단,3,,미래유산
1883,세실극장,2,,미래유산
1884,덕수궁 중명전,3,,미래유산
1885,서울종합방재센터(옛 안기부 청사),8,,미래유산
1886,남산원 본관,8,,미래유산
1887,한양공원 비,3,,미래유산
1888,조선신궁터,3,,미래유산
1889,옛 어린이회관,8,,미래유산
1890,회현 제2시민아파트,8,,미래유산
1891,남산육교,8,,미래유산
1892,국립극장,2,,미래유산
1893,옛 타워호텔(반얀트리 클럽 스파 서울),8,,미래유산
1894,자유센터(한국자유총연맹),8,,미래유산
1895,광희문,3,,미래유산
1896,장충동 족발골목,8,,미래유산
1897,박문사 터와 장충단,8,,미래유산
1898,장충체육관,1,,미래유산
1899,장충테니스장,1,,미래유산
1900,장충리틀야구장,1,,미래유산
