category_id,district,name,work_time,address,phone_number,description,page_url,image_url,latitude,longitude,price
2,중구,[서울시립교향악단] 2023 퇴근길 토크 콘서트 Ⅲ : 음악으로 기억되는 영화 ②,2023-11-09~2023-11-09,대한성공회 서울주교좌성당,,"전석 10,000원",https://www.seoulphil.or.kr/perf/view?perfNo=5891&calendarDate=2023/11/01&langCd=ko&menuFlag=MFLG0001,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=a8b21a37707c4f36a6d1576b74d767c3&thumb=Y,37.56751002,126.9753337,유료
3,종로구,워너브러더스 100주년 셀러브레이션,2023-11-08~2024-03-31,DDP 뮤지엄 전시1관(지하2층),,"성인(만19세-64세)20,000원 어린이/청소년(만7세-18세 이하)15,000원",https://ddp.or.kr/index.html?menuno=239&siteno=2&bbsno=495&boardno=15&bbstopno=495&act=view&subno=,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=1cfdb2ececfa440fa57d389742ce924e&thumb=Y,37.56681313,127.0096257,유료
3,종로구,DDP 협력전시 [PUSH KEYSTONE: 당신의 정체성을 입력하세요.],2023-11-08~2023-11-16,동대문디자인플라자(DDP) 뮤지엄 둘레길A,,,https://ddp.or.kr/index.html?menuno=239&siteno=2&bbsno=497&boardno=15&bbstopno=497&act=view&subno=,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=1947352858a24e25ba060f0e6d61f9f6&thumb=Y,37.56681313,127.0096257,무료
5,중구,2023 서울유니버설디자인 DAY [UD-DAY],2023-11-08~2023-11-08,동대문디자인플라자(DDP) 디자인랩 1층 D-숲,,,https://ddp.or.kr/index.html?menuno=239&siteno=2&bbsno=601&boardno=16&bbstopno=601&act=view&subno=,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=be9dfd315e9542eb98c7ffbeb7a5a8e2&thumb=Y,37.56681313,127.0096257,무료
2,서초구,해설이 있는 발레 [호두까기 인형],2023-11-08~2023-11-08,서초문화재단 반포심산아트홀,,"전석 1만4천원(서초구민, 서초문화재단 홈페이지 회원, 학생 50% 할인)",https://www.seochocf.or.kr/site/main/seocho/show/view?show_idx=544,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=0936390951674a3f8e882c8044daa416&thumb=Y,37.49883446,126.9912425,유료
2,서초구,[서초문화재단] 해설이 있는 발레 [호두까기 인형],2023-11-08~2023-11-08,반포심산아트홀,,"현장 전석 14,000원, 온라인 무료",https://www.seochocf.or.kr/site/main/seocho/show/view?show_idx=544,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=9d08fcd9c57f4a7a9b38c66a37cfc74d&thumb=Y,37.49883446,126.9912425,유료
3,중구,[시민청 공간공모 지원사업] knitting the light,2023-11-07~2023-11-13,서울시청 시민프라자B(지하 1층),,,https://www.seoulcitizenshall.kr/?r=sch&m=program2&cate=&ing=active&sort=uid&mod=view&p=1&uid=2732,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=c753e9f6a85f4b59914be968f6ca4685&thumb=Y,37.566635,126.978675,무료
2,마포구,제13회 서울배리어프리영화제,2023-11-07~2023-11-11,한국영상자료원 시네마테크KOFA,,,https://baff.or.kr/,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=da5a33045fb84822957f1170f2581b04&thumb=Y,37.58045107,126.8898935,무료
2,서초구,"Piano Dynamism_김종윤, 양윤희, 김기경",2023-11-07~2023-11-07,서초문화재단 반포심산아트홀,,"전석 1만원(서초구민 60%/ 서초문화재단 홈페이지 회원, 학생, 경로 50%)",https://www.seochocf.or.kr/site/main/seocho/show/view?show_idx=632,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=fe347aebde394a9cae90a9528082c236&thumb=Y,37.49883446,126.9912425,무료
2,중구,[서울시립교향악단] 2023 퇴근길 토크 콘서트 Ⅲ : 음악으로 기억되는 영화 ①,2023-11-07~2023-11-07,정동제일교회,,"전석 10,000원",https://www.seoulphil.or.kr/perf/view?perfNo=5889&calendarDate=2023/11/01&langCd=ko&menuFlag=MFLG0001,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=0ab28fb5732d4c02b3f69734d1ea3925&thumb=Y,37.56518302,126.9724498,유료
2,마포구,[마포문화재단] 2023 방방곡곡 문화공감사업 [모던가곡] #6. 첫사랑,2023-11-07~2023-11-07,마포아트센터 플레이 맥,,"20,000원",https://www.mfac.or.kr/performance/whole_view.jsp?sc_top_str=%EB%AA%A8%EB%8D%98&pk_seq=2233&page=1,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=3f1e3022567c4dd8a3f92bdae604028f&thumb=Y,37.54990609,126.9455338,유료
2,종로구,서울시여성콘서트합창단 제6회 정기연주회,2023-11-07~2023-11-07,M시어터,,"R석 5만원, S석 3만원",http://pf.kakao.com/_uximUxj/102195073,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=abf43c2b5f174f9a9ec27304a16dfb64&thumb=Y,37.5726241,126.9760053,유료
3,중구,[시민청 공간공모 지원사업] 드로잉 사진 - 신청곡,2023-11-06~2023-11-11,서울시청 시민청 시민플라자A (지하 1층),,,https://www.seoulcitizenshall.kr/?r=sch&m=program2&cate=&ing=active&sort=uid&mod=view&p=1&uid=2730,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=35d4ff124a584d63ba06d61fbf741572&thumb=Y,37.566635,126.978675,무료
2,강남구,"[2023 카즈미 타테이시 트리오 내한공연] 지브리, 재즈를 만나다(서울 강남)",2023-11-06~2023-11-06,광림아트센터 장천홀,,"VIP석 77,000원 R석 66,000원 S석 55,000원",https://tickets.interpark.com/goods/23009987,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=e2c9ff153d4e4db5b9d6fa34198a863d&thumb=Y,37.52435576,127.025985,유료
2,서초구,"Piano Dynamism_정다현, 박진우, 이정은, 신민철",2023-11-06~2023-11-06,서초문화재단 반포심산아트홀,,"전석 1만원(서초구민 60%/ 서초문화재단 홈페이지 회원, 학생, 경로 50%)",https://www.seochocf.or.kr/site/main/seocho/show/view?show_idx=631,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=7455ef49b6bb4a8da8c957592a592f2c&thumb=Y,37.49883446,126.9912425,유료
5,노원구,[서울시립과학관] 청소년 과학교육 프로그램 Science trip,2023-11-05~2023-11-26,서울시립과학관 교육실,,"강좌당 10,000원 (개별강좌 선택 신청)",https://science.seoul.go.kr/program/science/read?menuId=14&progMstId=668,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=1c7d28e8d47b41898fe920a838021708&thumb=Y,37.64199411,127.0774371,유료
2,송파구,2023 한성백제박물관 사계콘서트 [겨울],2023-11-04~2023-12-16,한성백제박물관 한성백제홀,,,https://baekjemuseum.seoul.go.kr/module/index.jsp?boardid=a&code=EV&mmode=content&mpid=SBM0403000000&pid=21705&strsearch=&d_s_que=&cpage=1,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=cb13939f957b44298166b9e739548233&thumb=Y,37.515505,127.121175,무료
2,성동구,차이콥스키 & 피아졸라의 [사계],2023-11-04~2023-11-25,STUDIO301 서울숲,,"성인 30,000원, 청소년 20,000원",https://booking.naver.com/booking/5/bizes/601161,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=cc9d84e5ad864b89b8c0df3e278b658a&thumb=Y,37.54786264,127.0413188,유료
5,종로구,[서울공예박물관] 소장품 연계 프로그램 장인의 보물상자 (화각공예),2023-11-04~2023-11-18,서울공예박물관 교육동 4층 교육실,,,https://craftmuseum.seoul.go.kr/progrm/view/165,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=b67865482e1f48ddba5b13a5597e91c8&thumb=Y,37.57664817,126.9835334,무료
2,성북구,연극 [서교동에서 죽다],2023-11-04~2023-11-05,"꿈빛극장 (서울 성북구 길음로 7길 20, 서울성북미디어문화마루 4층)",,"전석 30,000원",https://www.sbculture.or.kr/culture/main/contents.do?menuNo=500191,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=64b63f27ddc0427dbbfa74d0a2ab4275&thumb=Y,37.60375521,127.0222037,유료
2,서초구,2023 매헌시민의숲 가을축제 안내,2023-11-04~2023-11-04,매헌시민의숲 메타세쿼이아숲,,,https://parks.seoul.go.kr/story/news/detailView.do?searchTp=all&searchWd=&currentPage=1&bIdx=3217&SH_C_START_DATE=&SH_C_END_DATE=&SH_C_CODE=&SH_C_PARK_CODE=,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=bab048c975dc4b5f97173b9b7762a583&thumb=Y,37.4730498,127.0369771,무료
2,광진구,[광진문화재단] 행복한 연극 내 엄마 수연씨,2023-11-04~2023-11-04,나루아트센터 대공연장,,"R석 60,000원 / S석 40,000원",https://tickets.interpark.com/goods/23009567,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=1493d86a87324cf4a43591511be34602&thumb=Y,37.53782227,127.0704338,유료
2,양천구,[양천문화원] 2023 전통예술제,2023-11-04~2023-11-04,파리공원(서울 양천구 목동동로 363),,무료(기념품 증정),https://yangcheonculture.tistory.com/365,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=5f4aedd862ef4d189aa5e8dce9ae9940&thumb=Y,37.53447702,126.8771419,무료
5,마포구,[서울문화재단] 서울라이브 B-side ♬인디음악 셀프 브랜딩 워크숍,2023-11-03~2023-11-29,서울예술실험센터,,,https://www.sfac.or.kr/opensquare/notice/notice_list.do?cbIdx=955&bcIdx=134808&type=,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=a4fef07774164beaba69c657fe72b8e4&thumb=Y,37.55246841,126.9209402,무료
5,금천구,[금천문화재단] 제3회 금천패션영화제,2023-11-03~2023-11-06,"롯데시네마 가산디지털점, 마리오아울렛 물류센터",,"패션을 소재로 열리는 <제3회 금천패션영화제>가 금천구 가산디지털단지 일대에서 펼쳐진다. 패션에 관한 상상을 담은 45편의 단편영화 경쟁작과 특별초청 작품을 상영한다. 롯데시네마 가산디지털점에서 상영회와 GV를 진행하고, 금천구 의류산업의 역사를 간직하고 있는 마리오아울렛 물류센터에서 개막이벤트와 패션쇼, 특별상영회 등 다양한 부대행사를 진행한다.",https://www.gcfff.net/,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=29bade26ca844b6ca6c9875e7373f27a&thumb=Y,37.45706565,126.8960369,무료
4,노원구,제 15회 언리미티드 에디션 - 서울아트북페어 2023,2023-11-03~2023-11-05,"서울시립 북서울미술관 1, 2층",,,https://www.instagram.com/unlimited_edition_seoul/,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=63f3442dff934d1ba4d4a7a2917fcacc&thumb=Y,37.64066045,127.0668656,무료
2,구로구,[구로꿈나무인형극제] 하이브리드 신체극 계단의 아이,2023-11-03~2023-11-04,구로 꿈나무극장,,"전석 10,000원",https://www.guroartsvalley.or.kr/user/performance/performanceView.do?performanceSeq=3690&page=1,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=794e0068dc3544649b7414b5c2649a68&thumb=Y,37.48956232,126.8862929,유료
2,종로구,"[종로문화재단] 2023 창신마을축제 하늘아래 1번지, 창신동",2023-11-03~2023-11-04,창신소통공작소 및 산마루놀이터,,,https://www.jfac.or.kr/site/main/program/perf_all_list_view?pgIdx=2142,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=0239dc6584e94bb088a57125e47f08ab&thumb=Y,37.57620547,127.0123954,무료
5,종로구,2023 [운현궁 아트페어],2023-11-03~2023-11-04,운현궁 일원,,프로그램별 상이,https://www.unhyeongung.or.kr/sub/prpgram/total_list.php?sno=0&group=basic&code=B35&category=&&abmode=view&no=1244&bsort=&bfsort=,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=27660319cfb346e98abdefec3271dfac&thumb=Y,37.576125,126.98705,유료
2,금천구,[금천문화재단] 음악극 고고와 도도,2023-11-03~2023-11-04,금나래아트홀,,"전석 20,000원 (아래 상세페이지 할인율 참고)",https://gcfac.or.kr/performance/commonView?gcfac_menu_cd=U0007&currRow=1&seq_no=3568&perDisGubun=performance&returnURI=%2Fperformance%2FcurrentList&serhDate=&serhPerforDisplay=&serhTitle=,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=306c5391026b42fe80b3ad09229b0df7&thumb=Y,37.45715585,126.8967629,유료
2,마포구,[서울마포음악창작소] 2023 M 인디열전 ♪6 ‘DUSKY80X솜다’ 공연,2023-11-03~2023-11-03,서울마포음악창작소 라이브홀,,,https://mapoindie.or.kr/sub/program/program_view.asp?mode=view&idx=1134,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=9e37d574649e469eabec2b732ded3fcf&thumb=Y,37.55506905,126.9575349,무료
5,마포구,[11월/Epi X 마포구립서강도서관] 새와 더불어 마주하고 긴장하며 함께하기,2023-11-03~2023-11-03,마포구립서강도서관 4층 어린이자료실,,,https://mplib.mapo.go.kr/sglib/MENU1199/PGM3028/eventDetail.do?currentPageNo=1&eventSn=7647,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=213f3430db1643ab85a1a22afa6171d8&thumb=Y,37.5477397,126.9320894,무료
5,마포구,"[11월 마포구립서강도서관/어린이메이킹] 해봄아 노올자!, 해봄맘껏Time",2023-11-02~2023-11-30,서강도서관 4층 어린이자료실 내 해봄,,,https://mplib.mapo.go.kr/sglib/MENU1199/PGM3028/eventDetail.do?currentPageNo=1&eventSn=7667,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=e164adf4c7e34008a8655526f7772f65&thumb=Y,37.5477397,126.9320894,무료
2,종로구,[서울우리소리박물관] 우리소리 노래교실 [덩기덕 쿵덕],2023-11-02~2023-11-24,서울우리소리박물관 교육실,,,http://gomuseum.seoul.go.kr/sekm/front/edu/program.do?locale=KO#none,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=33a4ea3ca44048a58311e3ea96df5aa7&thumb=Y,37.57715793,126.989622,무료
5,종로구,"[서울공예박물관] 가을. 나무의 온도, 우드카빙 버터나이프",2023-11-02~2023-11-10,서울공예박물관 전시3동 1층,,,https://craftmuseum.seoul.go.kr/progrm/view/215,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=3727a6112b684088b7dc78b8cc8bd8f1&thumb=Y,37.57664817,126.9835334,무료
2,종로구,엘리자베스 기덕,2023-11-02~2023-11-05,세종M씨어터,,"R석 50,000원  / S석 30,000원",https://www.sejongpac.or.kr/portal/performance/performance/view.do?performIdx=33858&menuNo=200004,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=bbb51a41852d4526b56ac6004d0cc983&thumb=Y,37.5726241,126.9760053,유료
2,중구,[제5회 꿈의 오케스트라] 중구 정기연주회 ,2023-11-02~2023-11-02,충무아트센터 대극장,,제5회 꿈의 오케스트라 '중구' 정기연주회,https://www.caci.or.kr/caci/performance/view.do?menuNo=200006&pblprfrId=1508,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=1f96c2ec0a2c4cd99a56b5d8c43d6c3e&thumb=Y,37.56594097,127.0147909,무료
2,서대문구,[서울시립교향악단] 2023 서울시향  우리동네 음악회(관현악) ,2023-11-02~2023-11-02,연세대학교 백주년기념관,,,https://www.seoulphil.or.kr/perf/view?perfNo=5773&calendarDate=2023/11/02&langCd=ko&menuFlag=MFLG0001,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=864d7429b6eb4abeb7b24d5be146f470&thumb=Y,37.56605084,126.9439162,유료
2,중구,[시민청] 서울스테이지11_Beautiful day 공연,2023-11-02~2023-11-02,서울시청 시민청 B1 활짝라운지,,,https://www.seoulcitizenshall.kr/?r=sch&m=program2&cate=&ing=active&sort=uid&mod=view&p=1&uid=2729,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=eb41d6711ecb410995ba88e1c2aa5bd9&thumb=Y,37.566635,126.978675,무료
5,은평구,[구립증산정보도서관] 마음을 물들이는 붓펜캘리그라피,2023-11-02~2023-11-02,4층 문화강좌실,,,https://www.jsplib.or.kr/culture/event.asp?mode=view&lecture_seq=1818&listname=normal,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=a2bb34a982d343c6bc9d230675b6fdfa&thumb=Y,37.582727,126.9075589,무료
5,중구,SBS D 포럼(SDF) 2023,2023-11-02~2023-11-02,DDP 아트홀 1관,,,https://ddp.or.kr/index.html?menuno=239&siteno=2&bbsno=600&boardno=16&bbstopno=600&act=view&subno=,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=8ce3cf0b80df411a83567f2b032d5f70&thumb=Y,37.56681313,127.0096257,무료
3,노원구,제2회 노원구 민간기록물 수집 공모 전시회 [노원기억],2023-11-01~2023-11-30,상계예술마당 1층 전시실 / 삼육대학교박물관 기획전시실,,,https://www.nwcc.or.kr/main/main.php?categoryid=05&menuid=01&groupid=01&partid=00&boardodr=1,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ca155230ba0f4ee9817c32fd26ddc4e4&thumb=Y,37.65577755,127.0683648,무료
5,마포구,[마포구립서강도서관 11월 행사] 문화프로그램 안내,2023-11-01~2023-11-30,마포구립서강도서관,,,https://mplib.mapo.go.kr/sglib/MENU1199/PGM3028/eventDetail.do?currentPageNo=1&eventSn=7687,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=40e061a9a6fb4d6cab7d1c70f6278575&thumb=Y,37.5477397,126.9320894,무료
5,종로구,[돈의문박물관마을] 2023 돈의문야학당 프로그램 참여자 모집(11월),2023-11-01~2023-11-15,상세정보 참조,,"회차별 상이, 신청서 참조",https://dmvillage.info/news/?q=YToxOntzOjEyOiJrZXl3b3JkX3R5cGUiO3M6MzoiYWxsIjt9&bmode=view&idx=16601144&t=board,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=af71b5eadb0d4c0ab53f3e167162594e&thumb=Y,37.56882395,126.9685231,유료
5,영등포구,구석구석 출사 탐험대: 방구석에서 시작하는 동네 탐험,2023-11-01~2023-11-11,하자,,"1회차: 1만 원, 2회차: 2만 원, 3회차: 2만 원",bit.ly/구석구석출사탐험대,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=593519b433a64981b3fd475f08b3b44a&thumb=Y,37.52516742,126.9032996,무료
5,은평구,2023 은평 문화예술교육 주간,2023-11-01~2023-11-10,"은평문화예술회관, 구립증산정보도서관, 고려대 문화예술교육원",,"2023년 한 해, 모두의 땀과 노력, 열정이 고스란히 담긴 은평 문화예술교육의 가치를 지역에 공유하고 확산하기 위해  11월 첫째 주부터 11월10일까지 2주간 [은평 문화예술교육 주간]을 진행합니다. 2023년 은평에서 문화예술교육을 함께 한 참여자, 기관 및 단체가 함께 만들어간 문화예술교육의 성취를 나누는 자리에 여러분을 초대합니다.",https://www.efac.or.kr/sub06/sub01.php?type=view&uid=3763,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=f505b989684d48f7ac1feb7301270ef1&thumb=Y,37.6039163,126.9283646,무료
2,종로구,"[종로문화재단] K 국악, 판소리가 좋다",2023-11-01~2023-11-04,우리소리도서관 국악누리방,,"유성기 음반 감상회, 판소리 춘향가 공연 ",https://www.jfac.or.kr/site/main/program/perf_show_list_view?pgIdx=2147,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=d1dfed4950d34a1eb45dcfe7270ccbf0&thumb=Y,37.57448239,126.9902329,무료
5,종로구,서울시민관광 아카데미 [관광업 특강 9회차] 데이터 기반의 관광산업 트렌드 이해와 활용,2023-11-01~2023-11-01,서울관광플라자 4층 다목적홀,,,https://www.sto-academy.com/service-page/11-01-%ED%8A%B8%EB%A0%8C%EB%93%9C%ED%8A%B9%EA%B0%95-%EB%8D%B0%EC%9D%B4%ED%84%B0-%EA%B8%B0%EB%B0%98%EC%9D%98-%EA%B4%80%EA%B4%91%EC%82%B0%EC%97%85-%ED%8A%B8%EB%A0%8C%EB%93%9C-%EC%9D%B4%ED%95%B4%EC%99%80-%ED%99%9C%EC%9A%A9?referral=service_list_widget,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=3de93da43e214b2ab4a54030466b819c&thumb=Y,37.56863139,126.9871504,무료
2,강동구,"[강동문화재단] 마티네 콘서트 낭만드림 11월, Romantic Orchestra",2023-11-01~2023-11-01,대극장 한강,,"전석 20,000원",https://www.gdfac.or.kr/web/lay2/program/S1T204C211/show/view.do?show_seq=1999&cpage=1&rows=999&keyword=&place=&start_dt=&end_dt=,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ad800dea97eb40ea9deb1bafe8d206cc&thumb=Y,37.55122046,127.1573425,유료
3,광진구,"[서울상상나라] 우리, 캠핑 가요!",2023-10-31~2024-12-31,서울상상나라 3층 문화놀이,,"무료(입장권 4,000원 별도)",https://www.seoulchildrensmuseum.org/display/displayAll.do,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=cb2af3a9757741aa996b416188cbffcf&thumb=Y,37.55055,127.077569,무료
2,종로구,대학로극장쿼드 제작 황수현 [Zzz],2023-10-31~2023-11-12,서울문화재단 대학로극장 쿼드,,"전석 40,000원",https://www.quad.or.kr/product/performance/1117,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=9b03466b40c243f5bd4a2b5ff30a9b0f&thumb=Y,37.583699,127.0037167,유료
2,구로구,브런치콘서트 [이달의 공연] 10월 웃음 가득 뮤지컬 갈라,2023-10-31~2023-10-31,구로아트밸리 예술극장,,"전석 10,000원 / 단체10인 이상 할인 20% (전화예매필수)",https://www.guroartsvalley.or.kr/user/performance/performanceView.do?performanceSeq=3672&page=1,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=44c90392a4ae434885a563f190ac09c4&thumb=Y,37.49655847,126.8889639,유료
2,종로구,김상헌 피아노 독주회,2023-10-31~2023-10-31,세종체임버홀,,전석 2만원,https://www.sejongpac.or.kr/portal/performance/performance/view.do?performIdx=34622&menuNo=200004,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=5a286739b8f344ceadcfa35d2650ea5c&thumb=Y,37.5726241,126.9760053,유료
2,강북구,뮤지컬의 탄생과 황금기를 노래하다!,2023-10-31~2023-10-31,꿈의숲 콘서트홀,,"전석 20,000원",https://www.sejongpac.or.kr/portal/performance/performance/view.do?performIdx=34560&menuNo=200004,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ab4fe053fa0b47eb8a6539efca53eb5b&thumb=Y,37.62025446,127.0443247,유료
5,노원구,[서울시립과학관] 천체사진가 권오철 작품-우유니 소금사막의 별이 내리는 밤,2023-10-28~2023-12-31,서울시립과학관 3D스페이스 (2층 B전시실),,,https://science.seoul.go.kr/board/normal/read?menuId=22&bbsId=3&searchBbsCd=normal&searchSeq=1193,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=f0ead783e4f64d41ac63b4d96eac9558&thumb=Y,37.64199411,127.0774371,무료
5,종로구,2023 낙원 속 생활문화 클래스 [낙원 악기 원데이 클래스],2023-10-28~2023-11-25,"서울생활문화센터 낙원 연습실(대), 강의실",,,http://www.nakwon-communityart.or.kr/bbs/edu&mode=view&no=99,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=95f465e583dd485c84a3e402876108c9&thumb=Y,37.57276352,126.9879025,무료
4,종로구,[제7회 책읽는 종로] 2023 종로 책문화 주간,2023-10-28~2023-11-04,삼청공원 및 종로구립도서관,,,https://www.jfac.or.kr/site/main/program/perf_all_list_view?pgIdx=2141,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=5b623f9b0520406db3abde4881e3e31e&thumb=Y,37.58887428,126.9828063,무료
3,중구,[시민청] 내게 보이는 것들 The things that I see,2023-10-28~2023-11-03, 서울시청 시민청 지하 1층 시민청갤러리,,,https://www.seoulcitizenshall.kr/?r=sch&m=program2&cate=&ing=active&sort=uid&mod=view&p=1&uid=2728,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=3b49e56526924e688390d8a96018da98&thumb=Y,37.566635,126.978675,무료
5,중구,[중구문화재단] 2023 제12회 서울충무로영화제(CFFS),2023-10-27~2023-11-01,"충무아트센터, 남산골한옥마을, CGV 명동역 씨네라이브러리",,,https://cffs.kr/,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=da0e6574f39b4cf5a1587dff5cc2551a&thumb=Y,37.56594097,127.0147909,무료
5,노원구,[서울시립 북서울미술관] 지역친화 시니어 프로그램 [명화극장],2023-10-26~2023-11-22,서울시립 북서울미술관 B1 다목적홀 ,,,https://sema.seoul.go.kr/kr/whatson/education/detail?acadmyEeNo=1230296,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=f38276673fa14ede899e77937f423767&thumb=Y,37.64066045,127.0668656,무료
2,광진구,[광진문화재단] 가족 뮤지컬 까먹어도 될까요,2023-10-25~2023-11-18,광진어린이공연장,,"전석 25,000원",https://tickets.interpark.com/goods/23013969,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=0282f2720fb24f619c53f71ed5db2da1&thumb=Y,37.56501095,127.0845968,유료
3,광진구,[세종뮤지엄갤러리] 변경섭 기획초대전,2023-10-25~2023-11-05,세종대학교 대양AI센터 B2 세종뮤지엄갤러리,,,https://blog.naver.com/sejonggallery,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=6c012bf1054147658e975b795ceb7dd5&thumb=Y,37.55079808,127.0745756,무료
3,노원구,[서울시립북서울미술관] 손길 모양,2023-10-24~2024-05-05,"서울시립 북서울미술관 B1 어린이갤러리 1, 2",,,https://sema.seoul.go.kr/kr/whatson/exhibition/detail?exNo=1234181,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=aefa4ee20aae4bc49d4bbe1b43b7fb51&thumb=Y,37.64066045,127.0668656,무료
